,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
1235088,6/11/2017 18:09,6/11/2017 18:37,1687,Streeter Dr & Grand Ave,Clark St & Congress Pkwy,Customer,,
412814,3/28/2017 9:27,3/28/2017 9:29,101,Racine Ave & Wrightwood Ave,Racine Ave & Fullerton Ave,Subscriber,Male,1995
98825,1/28/2017 9:07,1/28/2017 9:21,832,Millennium Park,Indiana Ave & Roosevelt Rd,Customer,,
477498,4/8/2017 13:28,4/8/2017 13:49,1235,Montrose Harbor,Lake Shore Dr & Wellington Ave,Customer,,
1459387,6/25/2017 13:12,6/25/2017 13:16,230,Wisconsin Ave & Madison St,Marion St & South Blvd,Customer,,
1102324,6/4/2017 9:51,6/4/2017 10:00,532,Michigan Ave & Washington St,Desplaines St & Randolph St,Customer,,
241943,2/22/2017 11:53,2/22/2017 11:55,175,Clark St & Wrightwood Ave,Halsted St & Wrightwood Ave,Subscriber,Female,1973
479371,4/8/2017 14:51,4/8/2017 15:20,1776,Wabash Ave & 16th St,Adler Planetarium,Customer,,
456053,4/4/2017 18:47,4/4/2017 18:53,378,Rush St & Hubbard St,State St & Van Buren St,Subscriber,Male,1987
396438,3/24/2017 16:08,3/24/2017 16:10,137,Racine Ave (May St) & Fulton St,Morgan St & Lake St,Subscriber,Male,1977
771358,5/9/2017 17:01,5/9/2017 17:18,1003,Streeter Dr & Grand Ave,Theater on the Lake,Subscriber,Female,1991
318650,3/8/2017 12:16,3/8/2017 12:24,448,Spaulding Ave & Armitage Ave,California Ave & Milwaukee Ave,Subscriber,Male,1988
1151254,6/7/2017 7:47,6/7/2017 7:52,304,Kingsbury St & Kinzie St,Larrabee St & Kingsbury St,Subscriber,Male,1992
642141,4/24/2017 1:14,4/24/2017 1:24,613,Logan Blvd & Elston Ave,Oakley Ave & Roscoe St,Subscriber,Male,1979
527751,4/13/2017 17:36,4/13/2017 17:48,738,LaSalle St & Adams St,Michigan Ave & 18th St,Subscriber,Male,1964
402378,3/26/2017 13:01,3/26/2017 13:25,1468,Blue Island Ave & 18th St,Damen Ave & Augusta Blvd,Subscriber,Male,1988
14070,1/5/2017 18:51,1/5/2017 18:55,265,Canal St & Adams St,Green St & Madison St,Subscriber,Male,1968
90195,1/26/2017 8:02,1/26/2017 8:20,1077,Canal St & Adams St,Dearborn St & Erie St,Subscriber,Male,1978
893694,5/18/2017 21:49,5/18/2017 22:01,728,Wabash Ave & Roosevelt Rd,Clinton St & Roosevelt Rd,Subscriber,Female,1981
1357239,6/19/2017 16:56,6/19/2017 17:00,295,Wells St & Huron St,Wells St & Elm St,Subscriber,Female,1987
913657,5/21/2017 17:47,5/21/2017 17:54,437,McClurg Ct & Erie St,Field Blvd & South Water St,Subscriber,Male,1984
147890,2/9/2017 11:42,2/9/2017 11:50,493,State St & Harrison St,Daley Center Plaza,Subscriber,Female,1969
1384118,6/21/2017 8:37,6/21/2017 8:57,1231,Bissell St & Armitage Ave,LaSalle St & Washington St,Subscriber,Female,1993
480302,4/8/2017 15:28,4/8/2017 15:50,1330,Wood St & Milwaukee Ave,Clark St & Chicago Ave,Subscriber,Female,1959
1076078,6/2/2017 17:52,6/2/2017 18:12,1208,Michigan Ave & Oak St,Broadway & Cornelia Ave,Subscriber,Female,1988
636864,4/23/2017 15:23,4/23/2017 15:42,1175,Budlong Woods Library,Broadway & Ridge Ave,Subscriber,Male,1980
454189,4/4/2017 16:54,4/4/2017 16:59,292,Canal St & Madison St,Desplaines St & Kinzie St,Subscriber,Male,1970
465611,4/7/2017 6:21,4/7/2017 6:26,321,Wabash Ave & Roosevelt Rd,State St & 19th St,Subscriber,Female,1993
760006,5/8/2017 10:51,5/8/2017 11:00,563,Blackstone Ave & Hyde Park Blvd,Ellis Ave & 58th St,Subscriber,Male,1987
476056,4/8/2017 12:14,4/8/2017 12:26,665,Lincoln Ave & Diversey Pkwy,Clark St & Lincoln Ave,Subscriber,Female,1989
252864,2/23/2017 14:22,2/23/2017 14:26,220,Sedgwick St & Huron St,Larrabee St & Oak St,Subscriber,Male,1982
949928,5/25/2017 11:57,5/25/2017 12:03,340,Dearborn St & Adams St,Daley Center Plaza,Subscriber,Male,1979
263647,2/26/2017 14:46,2/26/2017 14:51,289,Sheffield Ave & Wellington Ave,Southport Ave & Belmont Ave,Subscriber,Male,1980
460157,4/6/2017 8:33,4/6/2017 8:42,553,Sedgwick St & Webster Ave,Sheffield Ave & Willow St,Subscriber,Female,1989
1537828,6/30/2017 8:47,6/30/2017 8:52,303,Greenview Ave & Fullerton Ave,Sheffield Ave & Fullerton Ave,Subscriber,Female,1982
235953,2/21/2017 17:25,2/21/2017 17:44,1184,Wabash Ave & Roosevelt Rd,Dearborn St & Monroe St,Subscriber,Male,1981
1257402,6/13/2017 7:50,6/13/2017 8:01,664,Canal St & Adams St,Michigan Ave & Washington St,Subscriber,Male,1971
911076,5/21/2017 14:47,5/21/2017 15:15,1642,Clark St & Montrose Ave,Halsted St & Dickens Ave,Customer,,
1481792,6/26/2017 17:22,6/26/2017 17:31,498,Orleans St & Ohio St,McClurg Ct & Erie St,Subscriber,Male,1986
879401,5/18/2017 0:11,5/18/2017 0:18,423,Lake Shore Dr & Wellington Ave,Halsted St & Roscoe St,Subscriber,Male,1980
1329389,6/17/2017 19:04,6/17/2017 19:59,3307,Lake Shore Dr & Monroe St,LaSalle St & Jackson Blvd,Customer,,
929099,5/22/2017 20:47,5/22/2017 21:01,803,State St & Van Buren St,Sedgwick St & Huron St,Subscriber,Male,1988
463864,4/6/2017 17:50,4/6/2017 18:37,2832,Ashland Ave & McDowell Ave,State St & Van Buren St,Subscriber,Male,1977
309580,3/7/2017 8:08,3/7/2017 8:26,1072,Wood St & Milwaukee Ave,Clinton St & Madison St,Subscriber,Male,1993
437010,4/1/2017 16:25,4/1/2017 16:43,1037,Lincoln Ave & Belmont Ave,Clark St & Lincoln Ave,Customer,,
208490,2/18/2017 20:15,2/18/2017 20:29,829,Kingsbury St & Kinzie St,Damen Ave & Augusta Blvd,Subscriber,Male,1993
863217,5/16/2017 19:54,5/16/2017 20:00,355,Clybourn Ave & Division St,Halsted St & Blackhawk St (*),Subscriber,Male,1992
1264138,6/13/2017 16:09,6/13/2017 16:34,1512,Canal St & Adams St,Calumet Ave & 18th St,Subscriber,Male,1981
1168718,6/8/2017 8:07,6/8/2017 8:20,749,Clark St & Elm St,Wacker Dr & Washington St,Subscriber,Female,1991
752496,5/7/2017 13:25,5/7/2017 14:16,3092,Shedd Aquarium,University Ave & 57th St,Customer,,
1330671,6/17/2017 21:29,6/17/2017 21:37,461,Kedzie Ave & Milwaukee Ave,Kedzie Ave & Palmer Ct,Subscriber,Male,1991
909684,5/21/2017 13:27,5/21/2017 13:46,1096,Green St & Randolph St,Rush St & Hubbard St,Customer,,
1189355,6/9/2017 11:20,6/9/2017 11:35,892,Ravenswood Ave & Lawrence Ave,Broadway & Berwyn Ave,Subscriber,Female,1984
285373,3/2/2017 14:15,3/2/2017 14:38,1382,Elston Ave & Wabansia Ave,Lincoln Ave & Leavitt St,Subscriber,Male,1991
1197855,6/9/2017 17:39,6/9/2017 18:03,1478,Burnham Harbor,Streeter Dr & Grand Ave,Customer,,
966889,5/26/2017 16:39,5/26/2017 16:41,135,Southport Ave & Roscoe St,Southport Ave & Waveland Ave,Subscriber,Male,1971
585722,4/18/2017 15:56,4/18/2017 16:15,1161,Paulina St & 18th St,Halsted St & Maxwell St,Customer,,
649496,4/24/2017 16:55,4/24/2017 17:22,1588,Halsted St & 21st St,Kedzie Ave & Lake St,Subscriber,Male,1979
53319,1/19/2017 7:09,1/19/2017 7:13,212,Paulina Ave & North Ave,Ashland Ave & Division St,Subscriber,Male,1989
814805,5/13/2017 14:31,5/13/2017 15:00,1741,Streeter Dr & Grand Ave,Kingsbury St & Kinzie St,Customer,,
420542,3/29/2017 14:10,3/29/2017 14:21,633,Jefferson St & Monroe St,Dearborn St & Monroe St,Subscriber,Male,1964
1479998,6/26/2017 16:36,6/26/2017 16:57,1237,Buckingham Fountain,Adler Planetarium,Customer,,
805472,5/12/2017 18:21,5/12/2017 18:30,550,Ridgeland Ave & Lake St,Marion St & South Blvd,Subscriber,Female,1971
96290,1/27/2017 13:03,1/27/2017 13:07,244,Rush St & Hubbard St,McClurg Ct & Erie St,Subscriber,Male,1991
1468065,6/25/2017 19:05,6/25/2017 19:27,1363,Streeter Dr & Grand Ave,Clinton St & Madison St,Customer,,
1456862,6/25/2017 11:23,6/25/2017 11:28,280,Ogden Ave & Race Ave,Milwaukee Ave & Grand Ave,Subscriber,Female,1983
80982,1/24/2017 12:05,1/24/2017 12:10,289,Loomis St & Taylor St (*),Wolcott Ave & Polk St,Subscriber,Male,1987
581155,4/18/2017 8:20,4/18/2017 8:48,1676,Broadway & Barry Ave,900 W Harrison St,Subscriber,Male,1991
413014,3/28/2017 10:17,3/28/2017 10:27,636,Lake Park Ave & 53rd St,Ellis Ave & 58th St,Subscriber,Male,1981
1122710,6/5/2017 12:03,6/5/2017 12:16,761,Clark St & Congress Pkwy,Calumet Ave & 18th St,Subscriber,Male,1960
490441,4/9/2017 13:28,4/9/2017 13:37,563,Theater on the Lake,Lake Shore Dr & Wellington Ave,Customer,,
1517570,6/28/2017 19:00,6/28/2017 19:13,831,Clinton St & Madison St,Wells St & Elm St,Subscriber,Female,1992
301574,3/6/2017 6:56,3/6/2017 7:09,741,Lincoln Ave & Leavitt St,Lincoln Ave & Belmont Ave,Subscriber,Male,1991
1135153,6/6/2017 8:04,6/6/2017 8:24,1187,Broadway & Barry Ave,Streeter Dr & Grand Ave,Subscriber,Male,1980
1446336,6/24/2017 16:32,6/24/2017 16:43,671,Broadway & Berwyn Ave,Clark St & Winnemac Ave,Customer,,
973565,5/27/2017 13:30,5/27/2017 13:57,1601,Michigan Ave & Oak St,Lakeview Ave & Fullerton Pkwy,Customer,,
571973,4/17/2017 11:50,4/17/2017 12:25,2121,Halsted St & Diversey Pkwy,Dayton St & North Ave,Customer,,
1551120,6/30/2017 22:52,6/30/2017 23:04,687,Albany (Kedzie) Ave & Montrose Ave,California Ave & Byron St,Subscriber,Male,1979
789579,5/11/2017 16:57,5/11/2017 17:08,643,Wabash Ave & Grand Ave,Dearborn St & Adams St,Subscriber,Male,1965
1458745,6/25/2017 12:45,6/25/2017 13:13,1697,Sheridan Rd & Montrose Ave,Lake Shore Dr & Belmont Ave,Customer,,
198509,2/18/2017 12:02,2/18/2017 12:18,985,Clark St & North Ave,Cannon Dr & Fullerton Ave,Customer,,
363915,3/19/2017 17:59,3/19/2017 18:06,404,Ravenswood Ave & Lawrence Ave,Clark St & Berwyn Ave,Subscriber,Male,1973
14859,1/6/2017 8:01,1/6/2017 8:06,307,California Ave & North Ave,Western Ave & Winnebago Ave,Subscriber,Male,1974
1478159,6/26/2017 15:05,6/26/2017 15:21,980,Dusable Harbor,Lake Shore Dr & Monroe St,Customer,,
1522719,6/29/2017 8:22,6/29/2017 8:28,365,Franklin St & Jackson Blvd,Daley Center Plaza,Subscriber,Male,1952
1499533,6/27/2017 17:18,6/27/2017 17:34,901,Columbus Dr & Randolph St,Franklin St & Jackson Blvd,Subscriber,Male,1972
80583,1/24/2017 9:50,1/24/2017 9:54,226,Larrabee St & Oak St,Franklin St & Chicago Ave,Subscriber,Male,1988
1351626,6/19/2017 9:11,6/19/2017 9:16,290,Canal St & Madison St,Clinton St & Tilden St,Subscriber,Male,1967
1175962,6/8/2017 16:17,6/8/2017 16:33,958,Franklin St & Quincy St,Fairbanks Ct & Grand Ave,Subscriber,Male,1983
202851,2/18/2017 14:39,2/18/2017 15:12,1989,Leavitt St & North Ave,Kosciuszko Park,Subscriber,Male,1980
1160718,6/7/2017 17:31,6/7/2017 17:51,1239,Sheffield Ave & Wellington Ave,Ashland Ave & Division St,Subscriber,Female,1990
1011194,5/29/2017 17:18,5/29/2017 17:40,1309,Millennium Park,Clark St & Congress Pkwy,Customer,,
415607,3/28/2017 17:31,3/28/2017 17:45,874,Sheffield Ave & Kingsbury St,Clark St & Wrightwood Ave,Subscriber,Male,1966
723019,5/3/2017 18:58,5/3/2017 19:06,502,Ashland Ave & Division St,Halsted St & Blackhawk St (*),Subscriber,Male,1990
183930,2/16/2017 15:35,2/16/2017 15:40,280,Morgan St & Lake St,Clinton St & Washington Blvd,Subscriber,Male,1981
156823,2/11/2017 12:41,2/12/2017 10:02,76838,Kingsbury St & Kinzie St,Columbus Dr & Randolph St,Customer,,
73104,1/23/2017 6:51,1/23/2017 6:56,299,Clark St & Wrightwood Ave,Wilton Ave & Diversey Pkwy,Subscriber,Female,1987
426688,3/31/2017 5:57,3/31/2017 6:00,188,Eastlake Ter & Rogers Ave,Greenview Ave & Jarvis Ave,Subscriber,Female,1964
728359,5/4/2017 13:54,5/4/2017 14:03,525,Streeter Dr & Grand Ave,Michigan Ave & Lake St,Subscriber,Male,1964
1419618,6/23/2017 10:44,6/23/2017 11:00,958,Southport Ave & Wellington Ave,Southport Ave & Clybourn Ave,Customer,,
1550150,6/30/2017 20:43,6/30/2017 20:53,622,Daley Center Plaza,Federal St & Polk St,Subscriber,Male,1988
1253304,6/12/2017 19:34,6/12/2017 19:45,615,Lincoln Ave & Diversey Pkwy,Larrabee St & Webster Ave,Subscriber,Male,1980
980836,5/27/2017 18:01,5/27/2017 18:20,1172,Dearborn St & Erie St,Franklin St & Jackson Blvd,Customer,,
511320,4/11/2017 17:30,4/11/2017 17:47,1041,Lake Shore Dr & Diversey Pkwy,Lake Shore Dr & North Blvd,Customer,,
1263781,6/13/2017 15:50,6/13/2017 15:55,296,Southport Ave & Belmont Ave,Southport Ave & Roscoe St,Subscriber,Female,1955
1098507,6/3/2017 20:39,6/3/2017 21:08,1752,Lakefront Trail & Bryn Mawr Ave,Montrose Harbor,Customer,,
951179,5/25/2017 14:21,5/25/2017 14:29,508,Wells St & Concord Ln,Larrabee St & Kingsbury St,Subscriber,Female,1991
1280751,6/14/2017 16:59,6/14/2017 17:02,226,Ashland Ave & Lake St,Wood St & Hubbard St,Subscriber,Male,1986
1452738,6/24/2017 22:12,6/24/2017 22:28,941,Shedd Aquarium,Field Blvd & South Water St,Customer,,
770115,5/9/2017 15:25,5/9/2017 15:29,241,Clark St & Lake St,Stetson Ave & South Water St,Subscriber,Male,1978
850952,5/16/2017 8:03,5/16/2017 8:12,546,Columbus Dr & Randolph St,Dearborn St & Adams St,Subscriber,Male,1968
42978,1/17/2017 5:59,1/17/2017 6:03,239,Kingsbury St & Erie St,Franklin St & Lake St,Subscriber,Male,1989
1082918,6/3/2017 9:37,6/3/2017 9:50,824,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & Monroe St,Subscriber,Female,1980
187885,2/17/2017 8:31,2/17/2017 8:39,494,Halsted St & 35th St (*),State St & 35th St,Subscriber,Female,1992
3044,1/2/2017 15:56,1/2/2017 15:59,173,Milwaukee Ave & Grand Ave,Kingsbury St & Kinzie St,Subscriber,Male,1993
962723,5/26/2017 11:18,5/26/2017 11:46,1645,Clark St & Wrightwood Ave,Green St & Randolph St,Subscriber,Male,1993
250439,2/23/2017 8:06,2/23/2017 8:18,712,Halsted St & Maxwell St,Wood St & Taylor St,Subscriber,Male,1983
516746,4/12/2017 9:41,4/12/2017 9:48,415,Canal St & Adams St,Daley Center Plaza,Subscriber,Male,1983
485576,4/9/2017 0:14,4/9/2017 0:25,636,Western Ave & Walton St,Paulina Ave & North Ave,Subscriber,Male,1988
325793,3/9/2017 13:52,3/9/2017 13:56,254,Sheffield Ave & Fullerton Ave,Halsted St & Dickens Ave,Subscriber,Female,1991
1099158,6/3/2017 21:51,6/3/2017 22:03,735,Clinton St & Lake St,State St & Randolph St,Customer,,
815801,5/13/2017 15:14,5/13/2017 15:21,425,Clark St & Wellington Ave,Sheffield Ave & Waveland Ave,Subscriber,Female,1982
1400258,6/22/2017 6:48,6/22/2017 6:52,243,Canal St & Monroe St (*),LaSalle St & Jackson Blvd,Subscriber,Male,1970
1537443,6/30/2017 8:31,6/30/2017 8:43,732,Broadway & Waveland Ave,Ravenswood Ave & Berteau Ave,Subscriber,Female,1992
479996,4/8/2017 15:14,4/8/2017 15:20,318,Loomis St & Lexington St,Halsted St & Polk St,Subscriber,Male,1989
1457337,6/25/2017 11:46,6/25/2017 11:57,669,Seeley Ave & Roscoe St,Racine Ave & Belmont Ave,Customer,,
1162653,6/7/2017 18:28,6/7/2017 18:34,359,Dearborn St & Erie St,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1992
1182668,6/8/2017 20:23,6/8/2017 20:28,313,Milwaukee Ave & Grand Ave,Desplaines St & Kinzie St,Subscriber,Male,1966
719992,5/3/2017 16:21,5/3/2017 16:43,1331,Lake Shore Dr & Wellington Ave,Ritchie Ct & Banks St,Subscriber,Male,1958
637511,4/23/2017 15:51,4/23/2017 16:10,1094,Orleans St & Merchandise Mart Plaza,Streeter Dr & Grand Ave,Customer,,
537032,4/14/2017 17:01,4/14/2017 17:07,382,Wells St & Concord Ln,Clark St & Chicago Ave,Subscriber,Female,1988
593323,4/19/2017 7:34,4/19/2017 8:04,1814,Damen Ave & Melrose Ave,Kingsbury St & Kinzie St,Subscriber,Male,1974
691645,4/28/2017 13:16,4/28/2017 13:20,256,Clinton St & Tilden St,Clinton St & Madison St,Subscriber,Male,1979
22492,1/9/2017 17:36,1/9/2017 17:40,264,Marshfield Ave & Cortland St,Paulina Ave & North Ave,Subscriber,Male,1988
1510181,6/28/2017 8:54,6/28/2017 9:14,1172,Western Ave & Congress Pkwy,Clinton St & Roosevelt Rd,Subscriber,Male,1986
794729,5/12/2017 6:24,5/12/2017 6:30,358,Clinton St & 18th St,Wabash Ave & Cermak Rd,Subscriber,Male,1969
700543,5/1/2017 6:22,5/1/2017 6:25,196,Franklin St & Quincy St,Franklin St & Lake St,Subscriber,Male,1969
1338019,6/18/2017 14:03,6/18/2017 14:49,2744,Montrose Harbor,Damen Ave & Leland Ave,Customer,,
56506,1/19/2017 16:53,1/19/2017 16:56,197,Broadway & Waveland Ave,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1952
8614,1/4/2017 7:30,1/4/2017 7:33,211,Seeley Ave & Roscoe St,Lincoln Ave & Roscoe St,Subscriber,Male,1988
572214,4/17/2017 12:12,4/17/2017 12:28,985,LaSalle St & Jackson Blvd,Michigan Ave & Pearson St,Subscriber,Male,1949
188789,2/17/2017 10:55,2/17/2017 11:18,1366,Millennium Park,Burnham Harbor,Customer,,
1498997,6/27/2017 17:07,6/27/2017 17:18,665,State St & Pearson St,Ogden Ave & Chicago Ave,Subscriber,Male,1960
772622,5/9/2017 17:51,5/9/2017 18:16,1467,Ogden Ave & Race Ave,Lake Shore Dr & North Blvd,Subscriber,Female,1986
1205127,6/10/2017 10:08,6/10/2017 10:15,410,Halsted St & Diversey Pkwy,Broadway & Cornelia Ave,Subscriber,Male,1955
554538,4/15/2017 18:26,4/15/2017 18:35,542,Southport Ave & Waveland Ave,Clark St & Leland Ave,Subscriber,Female,1990
648355,4/24/2017 15:57,4/24/2017 16:04,411,Franklin St & Jackson Blvd,Aberdeen St & Jackson Blvd,Subscriber,Male,1986
811311,5/13/2017 12:01,5/13/2017 12:21,1238,Shedd Aquarium,Streeter Dr & Grand Ave,Customer,,
927619,5/22/2017 18:37,5/22/2017 18:54,1009,Theater on the Lake,Sheridan Rd & Irving Park Rd,Subscriber,Male,1987
1146726,6/6/2017 18:54,6/6/2017 19:11,1035,McClurg Ct & Illinois St,Michigan Ave & 18th St,Subscriber,Male,1987
1073714,6/2/2017 16:45,6/2/2017 16:57,675,Wells St & Elm St,Sheffield Ave & Kingsbury St,Subscriber,Male,1978
80940,1/24/2017 11:53,1/24/2017 12:03,607,Orleans St & Merchandise Mart Plaza,Federal St & Polk St,Subscriber,Male,1991
528656,4/13/2017 18:34,4/13/2017 18:37,207,May St & Taylor St,Loomis St & Taylor St (*),Subscriber,Male,1990
1046165,5/31/2017 22:52,5/31/2017 23:05,787,Lakefront Trail & Bryn Mawr Ave,Sheridan Rd & Loyola Ave,Subscriber,Male,1966
986237,5/28/2017 9:57,5/28/2017 10:19,1301,Fort Dearborn Dr & 31st St,Burnham Harbor,Customer,,
543677,4/15/2017 11:59,4/15/2017 12:25,1594,Broadway & Cornelia Ave,Cannon Dr & Fullerton Ave,Customer,,
1213759,6/10/2017 15:45,6/10/2017 15:55,574,Sheffield Ave & Wrightwood Ave,Larrabee St & Armitage Ave,Subscriber,Female,1991
1127419,6/5/2017 17:12,6/5/2017 17:15,154,Wilton Ave & Belmont Ave,Broadway & Belmont Ave,Subscriber,Male,1989
218741,2/19/2017 16:46,2/19/2017 17:09,1388,Green St & Randolph St,Southport Ave & Clybourn Ave,Subscriber,Male,1989
656646,4/25/2017 8:25,4/25/2017 8:40,885,Sedgwick St & North Ave,Ashland Ave & Division St,Subscriber,Male,1976
167605,2/13/2017 18:21,2/13/2017 18:31,627,Clinton St & Madison St,Ogden Ave & Chicago Ave,Subscriber,Male,1983
755249,5/7/2017 17:20,5/7/2017 17:26,363,State St & Randolph St,Clinton St & Madison St,Subscriber,Male,1984
1438434,6/24/2017 11:58,6/24/2017 12:13,885,Pine Grove Ave & Waveland Ave,Southport Ave & Wellington Ave,Subscriber,Male,1981
1449281,6/24/2017 18:19,6/24/2017 18:33,859,Michigan Ave & 8th St,Adler Planetarium,Subscriber,Male,1974
7635,1/3/2017 18:38,1/3/2017 18:41,178,Kedzie Ave & Milwaukee Ave,Kedzie Ave & Palmer Ct,Subscriber,Male,1988
336209,3/11/2017 18:13,3/11/2017 18:18,287,Clarendon Ave & Gordon Ter,Sheridan Rd & Montrose Ave,Subscriber,Male,1987
171813,2/14/2017 13:55,2/14/2017 14:01,339,Paulina Ave & North Ave,Ashland Ave & Division St,Customer,,
1080947,6/2/2017 23:43,6/2/2017 23:52,504,Lincoln Ave & Belle Plaine Ave,Leavitt St & Lawrence Ave,Subscriber,Male,1984
1341411,6/18/2017 16:13,6/18/2017 16:21,504,Paulina Ave & North Ave,Clifton Ave & Armitage Ave,Subscriber,Male,1990
797155,5/12/2017 9:04,5/12/2017 9:29,1486,Mies van der Rohe Way & Chicago Ave,Dusable Harbor,Customer,,
238827,2/22/2017 5:53,2/22/2017 6:01,483,Lincoln Ave & Roscoe St,Lincoln Ave & Belle Plaine Ave,Subscriber,Female,1991
919652,5/22/2017 11:28,5/22/2017 11:39,683,California Ave & 26th St,Damen Ave & Cullerton St,Subscriber,Female,1990
1481607,6/26/2017 17:19,6/26/2017 17:45,1566,Michigan Ave & Washington St,Burnham Harbor,Subscriber,Female,1969
468014,4/7/2017 11:44,4/7/2017 11:53,507,Broadway & Barry Ave,Sedgwick St & Webster Ave,Subscriber,Female,1990
1526484,6/29/2017 13:26,6/29/2017 13:40,838,Cannon Dr & Fullerton Ave,Clark St & North Ave,Customer,,
1051361,6/1/2017 11:54,6/1/2017 11:58,211,Clark St & Lake St,LaSalle St & Illinois St,Subscriber,Male,1986
380502,3/22/2017 12:53,3/22/2017 12:55,146,State St & Randolph St,State St & Kinzie St,Subscriber,Male,1970
1485131,6/26/2017 19:07,6/26/2017 19:27,1144,Green St & Madison St,Elston Ave & Wabansia Ave,Subscriber,Female,1989
264384,2/26/2017 16:57,2/26/2017 17:35,2292,Lake Shore Dr & North Blvd,Michigan Ave & Oak St,Customer,,
476745,4/8/2017 12:51,4/8/2017 12:57,400,State St & Randolph St,Desplaines St & Randolph St,Subscriber,Male,1987
264611,2/26/2017 17:35,2/26/2017 18:01,1575,Lake Shore Dr & North Blvd,Cityfront Plaza Dr & Pioneer Ct,Customer,,
1136313,6/6/2017 8:47,6/6/2017 9:10,1364,Leavitt St & Armitage Ave,Clark St & Lake St,Subscriber,Male,1979
1125053,6/5/2017 15:25,6/5/2017 15:48,1423,Burnham Harbor,Millennium Park,Customer,,
441690,4/2/2017 13:18,4/2/2017 13:22,249,Halsted St & Polk St,Morgan St & Polk St,Subscriber,Male,1991
103623,1/30/2017 8:59,1/30/2017 9:05,355,Clinton St & Jackson Blvd,Clinton St & Lake St,Subscriber,Male,1962
277601,2/28/2017 17:18,2/28/2017 17:27,501,Canal St & Adams St,Milwaukee Ave & Grand Ave,Subscriber,Male,1988
1008531,5/29/2017 15:42,5/29/2017 16:01,1165,Lake Park Ave & 47th St,Museum of Science and Industry,Customer,,
196190,2/18/2017 9:09,2/18/2017 9:32,1419,Theater on the Lake,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1978
280679,3/1/2017 13:42,3/1/2017 13:50,512,Michigan Ave & Washington St,State St & Van Buren St,Subscriber,Male,1977
343335,3/15/2017 6:02,3/15/2017 6:05,180,Clinton St & Lake St,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1991
1098523,6/3/2017 20:41,6/3/2017 21:04,1395,Streeter Dr & Grand Ave,Theater on the Lake,Customer,,
1353506,6/19/2017 12:07,6/19/2017 12:24,1027,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
371904,3/21/2017 7:25,3/21/2017 7:28,159,Ashland Ave & Belle Plaine Ave,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1993
