,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
6797128,6/30/2017 17:06,6/30/2017 17:49,2593,Central Park North & Adam Clayton Powell Blvd,W 82 St & Central Park West,Subscriber,Male,1991
373600,1/18/2017 16:57,1/18/2017 17:31,2041,Lafayette St & E 8 St,E 2 St & Avenue B,Subscriber,Male,1957
1629469,3/4/2017 10:56,3/4/2017 11:00,249,E 31 St & 3 Ave,Pershing Square North,Subscriber,Male,1994
6424913,6/24/2017 17:18,6/24/2017 17:39,1257,W 59 St & 10 Ave,Riverside Dr & W 89 St,Subscriber,Male,1987
3666734,5/2/2017 18:51,5/2/2017 19:06,938,Lexington Ave & E 24 St,Canal St & Rutgers St,Subscriber,Male,1995
4151068,5/12/2017 14:19,5/12/2017 14:29,574,9 Ave & W 45 St,W 52 St & 5 Ave,Subscriber,Male,1973
3394078,4/27/2017 20:29,4/27/2017 20:43,862,9 Ave & W 22 St,E 12 St & 3 Ave,Subscriber,Male,1985
3126098,4/21/2017 11:06,4/21/2017 11:19,815,E 11 St & Broadway,W 41 St & 8 Ave,Subscriber,Male,1984
1467612,2/27/2017 18:21,2/27/2017 18:26,308,E 11 St & 2 Ave,E 17 St & Broadway,Subscriber,Male,1961
1133907,2/18/2017 13:52,2/18/2017 13:54,124,Grand Army Plaza & Central Park S,Central Park S & 6 Ave,Subscriber,Male,1961
2604592,4/10/2017 18:44,4/10/2017 19:01,1027,Myrtle Ave & Lewis Ave,Lefferts Pl & Franklin Ave,Subscriber,Female,1987
1188611,2/19/2017 21:49,2/19/2017 22:06,1024,W 25 St & 6 Ave,E 3 St & 1 Ave,Subscriber,Male,1988
332504,1/16/2017 18:51,1/16/2017 18:55,244,Lafayette St & E 8 St,E 16 St & Irving Pl,Subscriber,Male,1984
740334,2/1/2017 12:12,2/1/2017 12:16,255,E 10 St & 5 Ave,Barrow St & Hudson St,Subscriber,Male,1985
1537293,3/1/2017 14:55,3/1/2017 15:12,1021,W 39 St & 9 Ave,6 Ave & Canal St,Subscriber,Male,1981
6492850,6/25/2017 20:50,6/25/2017 21:03,760,S 3 St & Bedford Ave,Willoughby Ave & Tompkins Ave,Subscriber,Male,1981
6793201,6/30/2017 16:15,6/30/2017 16:30,915,E 11 St & 2 Ave,Cherry St,Customer,,
1795105,3/9/2017 17:39,3/9/2017 18:19,2348,Barclay St & Church St,W 106 St & Central Park West,Subscriber,Male,1979
3719741,5/3/2017 17:46,5/3/2017 17:51,275,W 21 St & 6 Ave,9 Ave & W 18 St,Subscriber,Male,1989
1765768,3/9/2017 7:18,3/9/2017 7:21,184,E 32 St & Park Ave,5 Ave & E 29 St,Subscriber,Male,1960
5699427,6/11/2017 17:46,6/11/2017 17:54,485,Berkeley Pl & 6 Ave,Plaza St West & Flatbush Ave,Customer,,
4838232,5/26/2017 17:07,5/26/2017 17:16,566,Washington St & Gansevoort St,Mercer St & Bleecker St,Customer,,
1105224,2/17/2017 12:36,2/17/2017 12:55,1160,Division Ave & Hooper St,E 25 St & 1 Ave,Subscriber,Male,1989
6057566,6/18/2017 10:51,6/18/2017 11:10,1161,12 Ave & W 40 St,E 25 St & 1 Ave,Subscriber,Female,1969
6797542,6/30/2017 17:11,6/30/2017 17:32,1297,E 2 St & Avenue B,Pershing Square North,Subscriber,Male,1989
6698447,6/29/2017 7:35,6/29/2017 7:59,1436,Bank St & Hudson St,E 58 St & Madison Ave,Subscriber,Female,1981
6725606,6/29/2017 15:33,6/29/2017 15:40,399,Bond St & Fulton St,Congress St & Clinton St,Customer,,
3745777,5/4/2017 8:17,5/4/2017 8:43,1570,Washington Ave & Greene Ave,Centre St & Chambers St,Subscriber,Female,1985
4437547,5/18/2017 14:02,5/18/2017 14:53,3061,3 Ave & 14 St,Forsyth St & Canal St,Customer,,
716125,1/31/2017 16:35,1/31/2017 16:44,557,1 Ave & E 30 St,W 41 St & 8 Ave,Subscriber,Male,1978
1600580,3/3/2017 8:40,3/3/2017 9:06,1605,E 15 St & 3 Ave,Old Slip & Front St,Subscriber,Female,1978
4616233,5/21/2017 15:56,5/21/2017 16:04,504,W 95 St & Broadway,Cathedral Pkwy & Broadway,Subscriber,Male,1968
6025742,6/17/2017 11:27,6/17/2017 11:31,207,Jackson Ave & 46 Rd,46 Ave & 5 St,Subscriber,Female,1989
2895529,4/16/2017 14:59,4/16/2017 15:09,572,Murray St & West St,Centre St & Chambers St,Customer,,
4335915,5/16/2017 19:46,5/16/2017 20:06,1200,E 81 St & York Ave,E 33 St & 2 Ave,Subscriber,Male,1991
3893518,5/7/2017 18:21,5/7/2017 18:24,188,W 42 St & 8 Ave,W 43 St & 10 Ave,Subscriber,Male,1988
2421250,4/5/2017 18:35,4/5/2017 18:39,203,Willoughby St & Fleet St,Adelphi St & Myrtle Ave,Subscriber,Male,1984
275178,1/13/2017 18:04,1/13/2017 18:09,262,E 55 St & 3 Ave,1 Ave & E 62 St,Subscriber,Male,1962
6751552,6/29/2017 20:41,6/29/2017 20:45,243,E 84 St & Park Ave,E 89 St & 3 Ave,Subscriber,Male,1956
1405277,2/25/2017 15:32,2/25/2017 15:47,861,Rivington St & Chrystie St,E 12 St & 3 Ave,Subscriber,Female,1974
6653600,6/28/2017 13:37,6/28/2017 13:44,452,Graham Ave & Herbert St,Metropolitan Ave & Bedford Ave,Subscriber,Male,1989
1093711,2/17/2017 0:15,2/17/2017 0:16,91,E 23 St & 1 Ave,1 Ave & E 18 St,Subscriber,Male,1994
231058,1/12/2017 16:36,1/12/2017 16:43,402,W 20 St & 11 Ave,W 26 St & 8 Ave,Subscriber,Male,1973
6091660,6/18/2017 19:38,6/18/2017 19:55,1034,Lexington Ave & E 24 St,W 47 St & 10 Ave,Subscriber,Male,1966
931313,2/8/2017 9:17,2/8/2017 9:24,436,W 31 St & 7 Ave,E 16 St & 5 Ave,Subscriber,Male,1970
3721969,5/3/2017 18:05,5/3/2017 18:22,1005,FDR Drive & E 35 St,Avenue D & E 12 St,Subscriber,,
4225165,5/14/2017 23:55,5/14/2017 23:57,153,E 19 St & 3 Ave,1 Ave & E 18 St,Subscriber,Male,1985
749035,2/1/2017 17:09,2/1/2017 17:16,382,Greenwich St & Warren St,Lispenard St & Broadway,Subscriber,Male,1958
2136010,3/28/2017 6:29,3/28/2017 6:35,378,E 58 St & 3 Ave,E 72 St & York Ave,Subscriber,Male,1958
4682994,5/23/2017 11:45,5/23/2017 12:13,1683,Central Park West & W 85 St,9 Ave & W 45 St,Subscriber,Female,1975
1388997,2/25/2017 10:47,2/25/2017 11:09,1334,Amsterdam Ave & W 73 St,5 Ave & E 78 St,Customer,,
3015679,4/18/2017 18:35,4/18/2017 18:41,378,Pershing Square North,Lexington Ave & E 24 St,Subscriber,Male,1991
1201164,2/20/2017 12:56,2/20/2017 13:06,610,Allen St & Hester St,MacDougal St & Prince St,Subscriber,Female,1980
1036843,2/15/2017 8:09,2/15/2017 8:13,278,5 Ave & E 29 St,E 25 St & 2 Ave,Subscriber,Male,1984
5493089,6/8/2017 9:41,6/8/2017 9:46,270,Old Fulton St,Clark St & Henry St,Subscriber,Male,1963
2966861,4/17/2017 20:02,4/17/2017 20:06,222,W 41 St & 8 Ave,W 43 St & 10 Ave,Subscriber,Male,1969
2852717,4/15/2017 15:35,4/15/2017 15:47,733,Allen St & Hester St,St Marks Pl & 2 Ave,Subscriber,Male,1962
5317765,6/5/2017 7:06,6/5/2017 7:14,497,Broadway & W 29 St,9 Ave & W 45 St,Subscriber,Male,1986
2428836,4/5/2017 21:31,4/5/2017 21:44,773,Union St & Nevins St,Hicks St & Montague St,Subscriber,Male,1962
1875945,3/13/2017 18:21,3/13/2017 18:29,478,Bayard St & Baxter St,Warren St & Church St,Subscriber,Male,1992
5233260,6/3/2017 12:22,6/3/2017 13:00,2304,Nostrand Ave & Myrtle Ave,Park Ave & Marcus Garvey Blvd,Customer,,
3336185,4/26/2017 18:39,4/26/2017 18:46,404,W 27 St & 7 Ave,9 Ave & W 28 St,Subscriber,Male,1950
3119793,4/21/2017 8:34,4/21/2017 8:38,237,Kane St & Clinton St,Clinton St & Joralemon St,Subscriber,Male,1982
2573033,4/10/2017 8:55,4/10/2017 9:03,469,Pershing Square North,Broadway & W 51 St,Subscriber,Male,1957
6696986,6/29/2017 7:07,6/29/2017 7:11,264,W 44 St & 5 Ave,E 48 St & 3 Ave,Subscriber,Male,1976
6089428,6/18/2017 18:59,6/18/2017 19:14,848,Broadway & W 24 St,Lispenard St & Broadway,Subscriber,Male,1986
2402701,4/5/2017 13:22,4/5/2017 13:30,462,Hanson Pl & Ashland Pl,Adelphi St & Myrtle Ave,Subscriber,Female,1991
5790552,6/13/2017 10:14,6/13/2017 10:26,719,W 38 St & 8 Ave,Broadway & E 22 St,Subscriber,Male,1964
4182544,5/13/2017 8:29,5/13/2017 8:56,1640,E 9 St & Avenue C,Pearl St & Anchorage Pl,Customer,,
6404986,6/24/2017 12:51,6/24/2017 12:52,70,Grand St & Havemeyer St,Grand St & Havemeyer St,Subscriber,Male,1983
984892,2/13/2017 9:11,2/13/2017 9:23,745,Lafayette Ave & Fort Greene Pl,York St & Jay St,Subscriber,Female,1987
6054024,6/18/2017 9:05,6/18/2017 9:11,351,W 20 St & 7 Ave,W 27 St & 10 Ave,Subscriber,Female,1990
539386,1/25/2017 12:24,1/25/2017 13:06,2502,Central Park West & W 85 St,E 66 St & Madison Ave,Customer,,
161301,1/10/2017 12:25,1/10/2017 12:33,436,Degraw St & Hoyt St,Dean St & 4 Ave,Subscriber,Female,1973
3042368,4/19/2017 10:57,4/19/2017 11:12,912,E 55 St & 2 Ave,Broadway & W 56 St,Subscriber,Male,1973
601187,1/27/2017 8:29,1/27/2017 8:33,243,W 22 St & 8 Ave,8 Ave & W 33 St,Subscriber,Male,1984
5564792,6/9/2017 12:58,6/9/2017 13:06,461,Broadway & W 29 St,E 40 St & 5 Ave,Subscriber,Male,1974
3890293,5/7/2017 16:47,5/7/2017 16:59,697,Greenwich St & Hubert St,9 Ave & W 18 St,Subscriber,Male,1993
836307,2/4/2017 14:45,2/4/2017 15:11,1566,E 25 St & 2 Ave,Bank St & Hudson St,Subscriber,Male,1965
969957,2/11/2017 16:58,2/11/2017 17:23,1473,Plaza St West & Flatbush Ave,Division St & Bowery,Subscriber,Male,1988
2799398,4/14/2017 14:15,4/14/2017 14:34,1113,W 26 St & 10 Ave,E 16 St & 5 Ave,Subscriber,Male,1967
1616073,3/3/2017 17:02,3/3/2017 17:10,491,Jay St & Tech Pl,Degraw St & Hoyt St,Subscriber,Female,1988
4204520,5/14/2017 14:14,5/14/2017 14:24,634,E 33 St & 5 Ave,W 13 St & 5 Ave,Subscriber,Male,1971
1970125,3/22/2017 6:53,3/22/2017 7:25,1917,12 Ave & W 40 St,W 20 St & 11 Ave,Subscriber,Male,1969
1460103,2/27/2017 16:12,2/27/2017 16:57,2684,W 34 St & 11 Ave,Liberty St & Broadway,Subscriber,Male,1970
2595291,4/10/2017 17:11,4/10/2017 17:17,343,W 13 St & 5 Ave,LaGuardia Pl & W 3 St,Subscriber,Female,1990
3348385,4/27/2017 6:57,4/27/2017 7:06,565,Columbia St & Rivington St,Grand St & Elizabeth St,Subscriber,Male,1975
969518,2/11/2017 16:27,2/11/2017 16:44,1019,Grand Army Plaza & Central Park S,Broadway & W 32 St,Subscriber,Female,1985
5437625,6/7/2017 13:13,6/7/2017 13:14,104,E 4 St & 2 Ave,Cooper Square & E 7 St,Subscriber,Male,1985
4422550,5/18/2017 8:53,5/18/2017 9:06,814,E 33 St & 5 Ave,W 22 St & 10 Ave,Subscriber,Female,1966
3762477,5/4/2017 13:16,5/4/2017 13:24,500,Madison Ave & E 82 St,E 66 St & Madison Ave,Subscriber,Male,1983
3642839,5/2/2017 13:32,5/2/2017 13:45,766,Columbus Ave & W 103 St,W 82 St & Central Park West,Subscriber,Female,1989
6014530,6/16/2017 23:24,6/16/2017 23:32,518,Lexington Ave & Classon Ave,DeKalb Ave & S Portland Ave,Customer,,
2009438,3/23/2017 14:53,3/23/2017 15:34,2470,W 67 St & Broadway,E 85 St & 3 Ave,Customer,,
4524157,5/19/2017 18:50,5/19/2017 19:01,653,W 54 St & 9 Ave,W 20 St & 8 Ave,Subscriber,Male,1968
4966343,5/29/2017 17:56,5/29/2017 18:12,945,Willoughby Ave & Hall St,N 11 St & Wythe Ave,Subscriber,Male,1984
2409705,4/5/2017 16:13,4/5/2017 16:20,414,W 33 St & 7 Ave,W 15 St & 7 Ave,Subscriber,Female,1985
1808600,3/10/2017 1:55,3/10/2017 2:01,378,E 30 St & Park Ave S,Broadway & E 14 St,Subscriber,Female,1968
4231174,5/15/2017 8:06,5/15/2017 8:08,98,Kent Ave & N 7 St,N 6 St & Bedford Ave,Subscriber,Male,1983
5517687,6/8/2017 17:26,6/8/2017 17:36,624,Cadman Plaza E & Red Cross Pl,Hoyt St & Warren St,Subscriber,Female,1981
3611272,5/1/2017 20:03,5/1/2017 20:22,1146,48 Ave & 5 St,Center Blvd & Borden Ave,Customer,,
4422528,5/18/2017 8:52,5/18/2017 8:55,160,Hudson St & Reade St,Laight St & Hudson St,Customer,,
969871,2/11/2017 16:52,2/11/2017 16:54,150,Mercer St & Bleecker St,Lafayette St & Jersey St,Subscriber,Male,1963
6294004,6/22/2017 12:37,6/22/2017 12:45,514,E 95 St & 3 Ave,3 Ave & E 72 St,Subscriber,Male,1967
1755209,3/8/2017 18:55,3/8/2017 19:00,262,Berry St & N 8 St,Banker St & Meserole Ave,Subscriber,Male,1977
3993094,5/9/2017 18:07,5/9/2017 18:12,288,Nassau Ave & Russell St,Greenpoint Ave & Manhattan Ave,Subscriber,Male,1984
1700388,3/7/2017 13:57,3/7/2017 14:02,294,W 74 St & Columbus Ave,W 67 St & Broadway,Subscriber,Female,1973
6583871,6/27/2017 12:42,6/27/2017 12:46,241,1 Ave & E 30 St,E 33 St & 2 Ave,Subscriber,Male,1979
913431,2/7/2017 17:51,2/7/2017 18:15,1452,Great Jones St,Clinton Ave & Myrtle Ave,Subscriber,Female,1992
1185854,2/19/2017 19:26,2/19/2017 19:43,997,Barclay St & Church St,Clinton St & Joralemon St,Subscriber,Female,1987
5800053,6/13/2017 14:21,6/13/2017 14:30,568,W 52 St & 9 Ave,W 41 St & 8 Ave,Subscriber,Male,1971
3816528,5/5/2017 20:28,5/5/2017 20:31,220,W 43 St & 10 Ave,W 49 St & 8 Ave,Subscriber,Male,1986
297324,1/15/2017 10:01,1/15/2017 10:15,856,LaGuardia Pl & W 3 St,8 Ave & W 33 St,Subscriber,Male,1966
2013359,3/23/2017 17:04,3/23/2017 17:51,2818,E 16 St & 5 Ave,14 St & 5 Ave,,Female,1972
5527585,6/8/2017 18:53,6/8/2017 19:02,508,Lexington Ave & E 24 St,E 7 St & Avenue A,Subscriber,Male,1990
2702710,4/12/2017 17:20,4/12/2017 17:30,551,Sullivan St & Washington Sq,E 2 St & Avenue C,Subscriber,Male,1987
4705513,5/23/2017 18:03,5/23/2017 18:22,1167,W 31 St & 7 Ave,W 38 St & 8 Ave,Subscriber,Male,1970
1245979,2/21/2017 18:05,2/21/2017 18:14,510,Mercer St & Bleecker St,Greenwich Ave & 8 Ave,Subscriber,Male,1985
1017414,2/14/2017 14:37,2/14/2017 14:54,1063,N 6 St & Bedford Ave,Suffolk St & Stanton St,Subscriber,Male,1983
6628183,6/28/2017 6:43,6/28/2017 6:57,866,E 75 St & 3 Ave,E 103 St & Lexington Ave,Subscriber,Female,1965
5169379,6/2/2017 10:03,6/2/2017 10:10,415,Lexington Ave & E 29 St,W 24 St & 7 Ave,Subscriber,Male,1989
426294,1/20/2017 7:48,1/20/2017 7:51,212,Broadway & W 53 St,Grand Army Plaza & Central Park S,Subscriber,Male,1970
4307762,5/16/2017 14:09,5/16/2017 14:17,484,Madison Ave & E 82 St,E 80 St & 2 Ave,Subscriber,Female,1957
4205099,5/14/2017 14:23,5/14/2017 14:52,1719,W 21 St & 6 Ave,Old Slip & Front St,Subscriber,Female,1986
1284694,2/22/2017 18:39,2/22/2017 18:40,108,Madison St & Clinton St,Madison St & Clinton St,Subscriber,Female,1976
6016199,6/17/2017 1:40,6/17/2017 1:52,670,W 17 St & 8 Ave,E 4 St & 2 Ave,Subscriber,Male,1979
5431752,6/7/2017 10:50,6/7/2017 10:55,276,E 20 St & 2 Ave,E 27 St & 1 Ave,Subscriber,,
30238,1/3/2017 9:26,1/3/2017 9:30,250,W 24 St & 7 Ave,Broadway & W 24 St,Subscriber,Male,1955
5628537,6/10/2017 13:40,6/10/2017 13:58,1108,Peck Slip & Front St,E 2 St & Avenue B,Customer,,
2543826,4/9/2017 15:20,4/9/2017 15:30,605,W 13 St & Hudson St,E 12 St & 3 Ave,Subscriber,Male,1981
5302978,6/4/2017 16:42,6/4/2017 18:58,8124,E 109 St & 3 Ave,E 109 St & 3 Ave,Customer,,
1252403,2/21/2017 20:45,2/21/2017 20:56,650,Clinton St & Grand St,Norfolk St & Broome St,Subscriber,Male,1950
2930548,4/17/2017 9:22,4/17/2017 10:45,4972,Degraw St & Smith St,Mercer St & Spring St,Customer,,
3117467,4/21/2017 6:35,4/21/2017 6:45,619,Columbia St & Kane St,Henry St & Poplar St,Subscriber,Male,1982
4339814,5/16/2017 20:57,5/16/2017 21:04,467,W 13 St & Hudson St,Broadway & E 14 St,Subscriber,Male,1982
1985235,3/22/2017 16:34,3/22/2017 16:42,511,Broadway & W 53 St,W 33 St & 7 Ave,Subscriber,Male,1960
475264,1/21/2017 22:18,1/21/2017 22:36,1080,W 20 St & 11 Ave,West Thames St,Subscriber,Male,1977
5213804,6/2/2017 20:39,6/2/2017 20:43,251,E 55 St & 2 Ave,E 60 St & York Ave,Subscriber,Male,1961
163216,1/10/2017 14:30,1/10/2017 14:35,289,Roebling St & N 4 St,Roebling St & N 4 St,Subscriber,Male,1985
1858906,3/13/2017 8:25,3/13/2017 8:46,1238,Leonard St & Church St,E 45 St & 3 Ave,Subscriber,Male,1964
4042153,5/10/2017 16:42,5/10/2017 16:58,996,South End Ave & Liberty St,9 Ave & W 22 St,Subscriber,Female,1966
3292887,4/25/2017 8:29,4/25/2017 8:32,214,W 39 St & 9 Ave,8 Ave & W 31 St,Subscriber,Male,1980
4910303,5/28/2017 11:24,5/28/2017 11:32,496,E 39 St & 2 Ave,W 37 St & 5 Ave,Subscriber,Male,1946
2796014,4/14/2017 13:19,4/14/2017 13:36,1034,Broadway & W 24 St,Pershing Square North,Customer,,
3027561,4/19/2017 6:30,4/19/2017 6:43,752,W 41 St & 8 Ave,E 51 St & Lexington Ave,Subscriber,Male,1969
928082,2/8/2017 8:33,2/8/2017 8:51,1063,Clermont Ave & Park Ave,St James Pl & Pearl St,Subscriber,Male,1986
5414196,6/7/2017 6:27,6/7/2017 6:34,403,W 42 St & 8 Ave,W 53 St & 10 Ave,Subscriber,Male,1970
6081434,6/18/2017 17:01,6/18/2017 17:23,1338,Market St & Cherry St,South St & Gouverneur Ln,Customer,Male,1965
732962,2/1/2017 8:34,2/1/2017 8:39,302,Broadway & W 24 St,W 26 St & 8 Ave,Subscriber,Male,1984
4916100,5/28/2017 12:54,5/28/2017 13:30,2171,W 33 St & 7 Ave,Watts St & Greenwich St,Customer,Male,1997
4019908,5/10/2017 8:52,5/10/2017 9:16,1397,W 84 St & Broadway,8 Ave & W 33 St,Subscriber,Female,1993
2630084,4/11/2017 10:21,4/11/2017 10:37,942,E 10 St & 5 Ave,Hudson St & Reade St,Subscriber,Female,1978
1646843,3/5/2017 13:13,3/5/2017 13:22,543,West End Ave & W 107 St,W 84 St & Broadway,Subscriber,Female,1985
1989749,3/22/2017 18:20,3/22/2017 18:26,345,1 Ave & E 30 St,Broadway & W 32 St,Subscriber,Male,1977
1458824,2/27/2017 15:33,2/27/2017 15:40,401,Allen St & Rivington St,E 11 St & 1 Ave,Subscriber,Male,1984
6612701,6/27/2017 19:01,6/27/2017 19:42,2484,West St & Chambers St,E 81 St & 3 Ave,Subscriber,Male,1987
2474441,4/7/2017 17:31,4/7/2017 18:01,1800,Pershing Square North,Columbia St & Rivington St,Subscriber,Male,1950
2946302,4/17/2017 15:53,4/17/2017 15:56,204,Carroll St & Bond St,Smith St & 3 St,Subscriber,Male,1960
954146,2/8/2017 18:34,2/8/2017 18:59,1516,W 16 St & The High Line,W 16 St & The High Line,Subscriber,Male,1961
3096473,4/20/2017 16:58,4/20/2017 17:11,784,E 23 St & 1 Ave,1 Ave & E 44 St,Customer,Male,1987
4619057,5/21/2017 16:30,5/21/2017 16:50,1216,W 13 St & 7 Ave,1 Ave & E 30 St,Subscriber,Male,1990
1196054,2/20/2017 10:43,2/20/2017 10:50,406,6 Ave & W 33 St,E 31 St & 3 Ave,Subscriber,Male,1984
4064504,5/10/2017 21:44,5/10/2017 21:53,548,Columbia St & Kane St,Union St & 4 Ave,Subscriber,Male,1982
5176214,6/2/2017 12:29,6/2/2017 12:39,628,W 37 St & 5 Ave,E 55 St & 2 Ave,Subscriber,Female,1991
896322,2/6/2017 20:40,2/6/2017 21:08,1697,W 38 St & 8 Ave,E 65 St & 2 Ave,Subscriber,Male,1978
5971741,6/16/2017 9:23,6/16/2017 9:46,1351,Washington St & Gansevoort St,Stanton St & Mangin St,Subscriber,Male,1960
6085537,6/18/2017 18:00,6/18/2017 18:06,348,E 89 St & York Ave,E 80 St & 2 Ave,Subscriber,Male,1955
3823673,5/6/2017 9:39,5/6/2017 9:47,462,W 49 St & 8 Ave,W 38 St & 8 Ave,Subscriber,Male,1983
6064355,6/18/2017 12:52,6/18/2017 13:10,1081,LaGuardia Pl & W 3 St,8 Ave & W 16 St,Customer,,
2503892,4/8/2017 15:29,4/8/2017 15:44,868,Madison Ave & E 82 St,Pershing Square North,Subscriber,Male,1991
1820752,3/10/2017 17:47,3/10/2017 17:50,177,E 15 St & 3 Ave,1 Ave & E 16 St,Subscriber,Female,1968
3492978,4/29/2017 15:42,4/29/2017 16:12,1762,Union Ave & Jackson St,Plaza St West & Flatbush Ave,Subscriber,Female,1991
5775117,6/13/2017 6:41,6/13/2017 6:51,637,8 Ave & W 31 St,E 39 St & 2 Ave,Subscriber,Male,1979
1177760,2/19/2017 16:27,2/19/2017 16:57,1772,Willoughby St & Fleet St,Commerce St & Van Brunt St,Customer,,
1208336,2/20/2017 15:28,2/20/2017 15:34,418,E 12 St & 3 Ave,E 20 St & FDR Drive,Subscriber,Female,1957
3431150,4/28/2017 15:45,4/28/2017 15:56,663,Greenwich Ave & Charles St,E 25 St & 2 Ave,Subscriber,Male,1966
896774,2/6/2017 21:01,2/6/2017 21:08,397,E 23 St & 1 Ave,E 13 St & Avenue A,Subscriber,Male,1992
1450643,2/27/2017 10:03,2/27/2017 10:05,92,Fulton St & Adams St,Fulton St & Adams St,Customer,,
5562448,6/9/2017 12:16,6/9/2017 12:40,1490,Grand Army Plaza & Central Park S,Central Park West & W 72 St,Customer,,
420730,1/19/2017 21:05,1/19/2017 21:16,651,W 20 St & 11 Ave,11 Ave & W 41 St,Subscriber,Male,1973
4431555,5/18/2017 11:43,5/18/2017 11:56,776,W 43 St & 6 Ave,E 20 St & FDR Drive,Subscriber,Female,1978
4288889,5/16/2017 8:21,5/16/2017 8:43,1308,E 13 St & Avenue A,Murray St & West St,Subscriber,Male,1974
5410186,6/6/2017 21:29,6/6/2017 21:32,128,W 15 St & 7 Ave,W 17 St & 8 Ave,Subscriber,Male,1961
2416423,4/5/2017 17:46,4/5/2017 17:49,175,E 39 St & 3 Ave,Pershing Square North,Subscriber,Female,1989
6260479,6/21/2017 20:01,6/21/2017 20:04,174,W 15 St & 7 Ave,W 4 St & 7 Ave S,Subscriber,Male,1969
4457982,5/18/2017 18:35,5/18/2017 18:44,543,York St & Jay St,DeKalb Ave & Vanderbilt Ave,Subscriber,Male,1983
4267135,5/15/2017 18:36,5/15/2017 18:47,616,Meserole Ave & Manhattan Ave,Vernon Blvd & 50 Ave,Subscriber,Male,1986
615254,1/27/2017 15:59,1/27/2017 16:08,550,W 26 St & 8 Ave,E 16 St & 5 Ave,Subscriber,Female,1986
2411237,4/5/2017 16:42,4/5/2017 16:45,202,South St & Gouverneur Ln,Fulton St & William St,Subscriber,Male,1977
6651241,6/28/2017 12:51,6/28/2017 13:20,1725,Greenwich St & Hubert St,Great Jones St,Subscriber,Male,1973
6538260,6/26/2017 17:41,6/26/2017 17:52,627,9 Ave & W 28 St,W 13 St & 6 Ave,Subscriber,Male,1976
2097147,3/26/2017 13:28,3/26/2017 13:34,383,Berry St & N 8 St,Grand St & Havemeyer St,Subscriber,Male,1989
5927942,6/15/2017 15:54,6/15/2017 16:03,557,W 31 St & 7 Ave,E 15 St & 3 Ave,Subscriber,Male,1989
2013264,3/23/2017 17:02,3/23/2017 17:10,494,Pershing Square North,W 33 St & 7 Ave,Subscriber,Male,1982
2988433,4/18/2017 10:29,4/18/2017 10:33,224,Great Jones St,E 12 St & 3 Ave,Subscriber,Male,1970
1989373,3/22/2017 18:13,3/22/2017 18:29,944,E 47 St & 1 Ave,E 88 St & 1 Ave,Subscriber,Male,1992
5897093,6/15/2017 6:56,6/15/2017 7:04,434,Henry St & Degraw St,Schermerhorn St & Court St,Subscriber,Male,1971
2255994,4/1/2017 14:12,4/1/2017 14:31,1183,3 St & 7 Ave,Hicks St & Montague St,Subscriber,Male,1962
5385090,6/6/2017 12:38,6/6/2017 13:05,1614,W 24 St & 7 Ave,W 21 St & 6 Ave,Subscriber,Male,1958
6009075,6/16/2017 20:05,6/16/2017 20:14,526,Greenwich Ave & Charles St,Lafayette St & Jersey St,Subscriber,Male,1981
5667500,6/11/2017 8:55,6/11/2017 9:15,1177,Central Park W & W 96 St,W 78 St & Broadway,Subscriber,Male,1965
4317653,5/16/2017 16:58,5/16/2017 17:23,1506,Stanton St & Chrystie St,Fulton St & Clermont Ave,Customer,,
2394795,4/5/2017 9:31,4/5/2017 10:02,1848,Liberty St & Broadway,E 30 St & Park Ave S,Subscriber,Male,1988
2473829,4/7/2017 17:22,4/7/2017 18:00,2266,E 48 St & 3 Ave,E 88 St & Park Ave,Subscriber,Female,1989
5929165,6/15/2017 16:14,6/15/2017 16:23,552,W 26 St & 10 Ave,W 37 St & Broadway,Subscriber,Male,1961
4128366,5/12/2017 7:38,5/12/2017 7:43,313,Degraw St & Hoyt St,Bond St & Schermerhorn St,Subscriber,Male,1980
1529115,3/1/2017 9:16,3/1/2017 9:41,1500,Fulton St & William St,E 19 St & 3 Ave,Subscriber,Male,1957
1239259,2/21/2017 15:19,2/21/2017 15:54,2092,Maiden Ln & Pearl St,West St & Chambers St,Subscriber,Male,1972
4888531,5/27/2017 17:24,5/27/2017 17:48,1395,1 Ave & E 30 St,Clinton St & Grand St,Subscriber,Male,1974
608677,1/27/2017 12:01,1/27/2017 12:06,293,W 63 St & Broadway,W 53 St & 10 Ave,Subscriber,Male,1981
640781,1/28/2017 15:30,1/28/2017 15:35,282,Dean St & Hoyt St,Clinton St & Union St,Subscriber,Male,1978
1711893,3/7/2017 18:37,3/7/2017 18:51,800,W 27 St & 7 Ave,Pershing Square North,Subscriber,Male,1972
1669282,3/6/2017 12:10,3/6/2017 12:40,1778,1 Ave & E 16 St,Riverside Blvd & W 67 St,Subscriber,Male,1982
1749751,3/8/2017 17:45,3/8/2017 17:49,220,Washington Pl & 6 Ave,Barrow St & Hudson St,Subscriber,Male,1958
6453837,6/25/2017 10:58,6/25/2017 11:35,2194,E 23 St & 1 Ave,Peck Slip & Front St,Subscriber,Female,1967
6338260,6/23/2017 6:24,6/23/2017 6:28,247,Lafayette Ave & Fort Greene Pl,Lawrence St & Willoughby St,Subscriber,Male,1970
